1	1	1	0.9999999999999999	1	1	1	1	1	1	1	1	1	1	0.9999999999999999	1	0.9999999999999999	1	1	1	1	1	1	1	1	1	1	0.9999999999999999	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.9999999999999999	1	1	0.9999999999999999	0.9999999999999999	1	1	1	1	1	1	1	1	1	0.9999999999999999	1	1	1	1	1	1	1	1	1	1	0.9999999999999999	1	1	0.9999999999999999	1	1	1	1	1	1	1	0.9999999999999999	1	1	0.9999999999999999	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.9999999999999999	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1.1046113582223767	1.4127269635696664	1.1397317195513403	1.3358590614680195	1.126409332874883	1.1510102386017462	1.1445748413193544	1.9238929449872197	1.2740207112105977	1.2455515007447149	1.1895961967933515	1.3038778606479426	1.1779704139613163	1.178959777851592	1.1412731017094784	1.356332243447543	1.1705741310535043	1.2494596677215593	1.3700234161806442	1.174930281293462	1.3858306173450234	1.3112504765562398	1.1633529092485344	1.165992546389194	1.294300881174378	1.244915234202855	1.1506990742836078	1.216329701639669	1.4484908104388539	1.1008052005723026	1.1516284071737637	1.2394206571144541	1.1389990484044388	1.2492579016278664	1.227448941854058	1.1547950520738564	1.0919231158265545	1.1849608394430646	1.1247295907584143	1.1995227801479487	1.196541181732191	1.080358663179933	1.268057254762647	1.1114510531404118	1.110551832849857	1.102308180466055	1.1380304580587015	1.2793803341375898	1.1615183885300935	1.1229464753246412	1.2008918176095336	1.2694051448265093	1.8992866220649676	1.129901491507111	1.1845673061384874	1.277321904656692	1.1891995659358225	1.4562270152125858	1.3925474130052902	1.1552038089325374	3.0168293982130368	1.139148720871826	1.0805749682745833	1.1899635191936992	1.1436684774053452	1.2796558385390142	1.531624492392527	1.1932657846228019	1.138957839874776	2.378645992450542	1.0997542449237334	1.1654643379745215	1.1860654207254486	1.4832968763368055	1.1568553389574565	1.090045995956306	1.2968076834959967	1.1363012390549425	1.2120327272741178	1.1563251445635174	1.3225491695585287	1.4083734247940516	1.1219450685726509	1.511413492553058	1.1249831734155185	2.3368887363520794	1.2522542392060028	1.181424559946844	1.6796464887815807	1.0948592656946552	1.1771458926119172	1.2443128568436983	1.1253294057482959	1.2238392980844168	1.1774992504757475	1.4256990044697293	1.1114355461660201	1.275164516345638	1.6037315694600918	1.2419524084299414	1.0853699792350557	1.2284630758118211	1.1709414791036765	1.1175838190549219	1.1341314942125615	1.19180762756548	1.5036904414198375	1.2695988170077503	1.2590258817463889	1.4303821988395116	1.2125731800752753	1.4217173896726771	1.426826612254615	2.3290281526185312	1.1743473936467628	1.307792663859121	1.1357142140397987	1.1583300641239214	1.5929686132049306	1.1709427703449378	1.5041282640113283	1.0648550722314825	2.202692298236177	1.3134114662944647	1.1748783529676157	1.181584248645638	1.2713077170890013	1.0761870550915886	1.2606832885114747	1.1155100509863871
